Uniprot ID;EC number
A0A2K1R9M2;
E3JV21;2.3.1.48
Q00722;3.1.4.11
B9S9Z3;"4.2.3.13; 4.2.3.133"
A0A1U8LIR4;1.8.4.11
K3Z3P5;6.1.1.21
Q9VTZ4;5.4.2.3
A0A0A0KCN2;
A0A3S5ZPU0;6.5.1.1
F1QAH6;2.1.1.60
G9M9M3;"1.14.11.61; 1.14.11.62"
B3RLB9;
Q4WLS4;
Q8N8J0;
B9I453;3.1.1.11
A0A2I4DUI6;2.7.1.25
A0A3B5YVC2;4.1.99.5
A0A0G2JZ71;2.7.4.6
A0A251SAJ8;
C8V9H4;
Q6DET0;
A0A2J6KAL7;"2.3.2.2; 3.4.19.13"
A8BRM6;2.1.1.100
P53368;"3.6.1.-; 3.6.1.56"
A0A1S4ALC8;6.1.1.14
Q66HX2;
M4CR97;
A0A3B6RPG3;
A0A061E5T1;6.1.1.5
O59681;
A0A022RNX2;
A0A3Q7GJA8;
A0A0K9Q7V0;
Q7S9R6;
Q939U1;2.8.5.2
I1HQW6;
A0A1D6NK09;
A0A1D6N9M8;
Q8TRZ2;
B4F708;1.2.1.24
K4AC48;1.11.1.7
P00369;1.4.1.4
B8BZB7;
D8RN43;1.1.1.95
A0A061DQ90;
Q93RZ9;
F6HGE3;1.11.1.7
C4M8F0;
A0A2G3AF69;
P42209;
A0BZW3;
G3RE71;
C5Y9R0;2.8.1.8
A1Z934;
A0A6I8SGJ1;2.7.1.107
P55159;"3.1.1.2; 3.1.1.81; 3.1.8.1"
Q0TY86;
Q6BG29;
B8C1B5;
A0A1U8N8I3;
A0A078FR80;
A7EME8;
D8RH60;
M3WZW7;2.7.1.59
Q54PG8;
Q9VGF9;2.7.11.1
Q2FYI0;
B4FJP7;
A0A1U8PJ51;3.1.4.46
M5X6P9;2.3.2.8
A0A2I2ZLG5;2.7.4.24
W5LZB8;
A0A2I2UK19;
A7S756;2.3.3.9
Q4Q391;
A0A1Y3BU91;3.4.21.92
P09315;1.2.1.13
A0A0P0W593;
E0CRX1;1.6.2.4
A0A251N178;1.1.1.284
A0A2J6LWZ9;2.4.2.14
F1A5T2;
A0A1U8N5C0;
H3GTP4;
A0A2J6L6P4;
F6WWR9;4.2.1.1
Q7SBF9;
A0A2K1WQ15;5.3.3.2
A0A059CAZ2;
F6QKM7;2.8.2.-
A0A1U8HUX4;2.8.2.-
F7CM00;1.8.4.12
Q8JH75;3.6.4.12
A0EF18;3.1.4.-
Q81J62;4.6.1.12
A0A059B8S3;
A0A022QMB8;6.1.1.10
A0A1U8A4Z8;
A0A3B6TQ89;
Q57039;3.1.1.31
A0A067DZB0;
Q8EKJ7;3.5.2.7
A0A2G2YPH1;
A0A3B3H6E5;4.1.2.13
A0A251TX78;3.1.1.-
A0A2K3DE25;
F1QXY1;2.7.11.1
Q9HRV9;2.7.7.7
B9HY00;
B8C7G2;
Q6P4T2;3.6.4.13
D6W8A2;1.1.99.24
M4DSI1;
H2LP07;"1.20.4.2; 1.8.5.1; 2.5.1.18"
Q6ZFT9;
A0A2C9UYT4;
Q8THC7;6.3.5.2
A0BQB5;
E1BA03;2.7.11.1
A0A2K2B630;
Q5B3C3;
D8TBG6;2.3.3.13
M4DUP8;
A0A1S4BJJ7;3.1.1.11
E9HVQ1;
A0A1U8P4X6;
A0A061FII1;
A0A078IVS9;
A2G7V0;
Q8Y717;3.6.4.12
A0A287BPN5;4.2.1.49
Q9RSZ3;3.1.-.-
A0A2G2Z2E7;
I1L941;
M1CN37;
A0A072U6Z7;1.11.1.7
A0A0K9Q0H3;
F4P5T7;
A0A1U8LMH0;
Q6NT99;"3.1.3.16; 3.1.3.48"
F6PUA7;1.14.11.66
A0A2K1YF22;2.7.11.1
I1H7D5;2.7.4.2
A0A061G3G4;
A0A194YJN7;1.13.99.1
B1WC26;
P12042;6.3.5.3
A0A251VD54;
A0A251UT34;1.6.3.-
A0A2J6K8E6;
Q5AQW3;
B1L521;
B7FK39;
A0A1S3XTK2;
F7BJ05;2.7.7.7
A0A1S3Y4N9;
C4M6G5;
A0A2I4EF33;3.1.1.11
Q6H601;3.6.4.13
A7E7S0;2.4.2.10
F6X2V8;2.4.2.28
A0CIS1;
A0A1S3XHF5;2.5.1.6
A0A2C9UX00;
A8Y1T2;
F6HYF3;
K7MN78;
C3ZC48;
H2LUN5;
A0A1U8LCB1;
E9G1Y7;2.7.1.107
A0A6I8QFM6;
M4CI55;
A9RQD0;
A0A194YLE2;
Q8DQ59;1.5.1.2
A0A2G2ZD67;
F6HR68;
A0A1S4CX04;1.11.1.7
A0A1D6JVQ2;
Q7PY31;
A0A1S3XPR7;2.7.1.71
A0A286ZU34;5.4.99.-
M9NDG8;1.4.3.3
Q4QEI8;
A0A0K9NMR5;
B9RNB7;
Q6BZP5;4.1.3.30
A0A0K9PYV1;
A0A0K9PZI2;
H3GBQ6;
I1HXF9;
F6GZU4;
H2LFH3;2.7.11.30
F6ZVV5;
Q8PU58;1.12.98.3
Q748A9;2.1.1.148
A0A0R0JS26;
H2XYT3;2.1.1.33
W5NI32;
Q566D2;
A0A3Q2U9P1;5.2.1.8
A0A0A0L8C5;2.7.1.11
A9VBA3;3.6.5.-
I1LSR6;2.7.11.1
A0A022RXT6;
A0A2I3S1L7;
A0A2J6LAW2;2.5.1.3
P00914;4.1.99.3
Q83CJ5;1.5.5.1
A0A2K1KAA8;
A0A3Q7FNB2;
A0A2C9VHS2;3.1.4.4
Q8N543;1.14.11.-
A0A287A343;5.2.1.8
K7BL74;
A0A3B5ZQI2;
A0A2J6LNT0;
A9WK42;6.1.1.21
A0A078JL04;
F6XKY1;
Q9RU84;1.1.1.267
A0A2K1WWW5;
A0A2J6KK20;
A0A251V904;2.7.1.11
F7D3L5;
A0A1U7ZR64;2.7.11.23
A7S4Z0;
Q8EEN5;2.5.1.72
A0A2G2Y2K3;
F4NYJ7;
Q7Q8G2;3.1.4.-
A8XFM5;
F1QDP4;
H9FWM4;
K3ZRR4;
A0A1D6L1L7;
A0A090MAF6;6.3.2.1
A0A139WI23;
Q5Z6A9;
A0A3Q2UDX2;2.3.1.-
Q3ZBY7;"1.14.19.17; 5.2.1.-"
Q54WJ0;2.7.11.1
A0A059C8F2;1.14.19.17
A0A067H3J0;
M4FHM1;5.3.3.2
Q2HJ88;6.5.1.4
A7S400;3.1.3.25
A0A2J6LKT5;
G9M9M1;1.14.11.61
Q7NZ90;"3.5.4.28; 3.5.4.31"
M1BIW2;
Q13370;3.1.4.17
D7UBL5;
A0A078J4V1;
E9HNZ3;
Q8P9Y6;2.1.1.77
B4FZ80;
Q922H1;2.1.1.319
G1KBX7;5.3.1.23
M0ZUL5;3.1.4.46
Q5JFX9;2.5.1.72
F1RAV5;2.7.11.1
H3HA86;
A0A6I8QNF1;
A0A2C9UVC5;6.1.1.20
C6KTE4;3.6.4.13
B9S544;6.3.2.1
Q8SZB2;3.1.1.4
M1CSP5;3.1.1.11
Q8CE90;2.7.12.2
D8S7B6;
D8S9W7;3.1.3.7
A0A0K9RU05;
Q9RT56;2.7.1.12
A0A061E4H9;
A0A2I4DTY5;
O48962;5.3.3.5
A0A2C9U8H2;
Q8H2D5;2.7.7.7
E3L5R1;2.7.1.-
B4FZU9;1.3.1.2
A0A0A0LE10;
Q9VQE0;3.6.5.5
D8RL09;6.3.5.1
A0A2C9UAQ6;
F6TI02;"3.1.1.3; 3.1.1.32; 3.1.1.5"
Q9U2Q8;5.2.1.8
T1ELY9;3.6.5.2
A0A078GB98;
I1HZM2;
Q8ZFZ9;2.7.1.48
A0A1S3YR20;3.1.1.-
M3WYU1;1.1.99.24
Q18385;
A0A2J6LNS5;
A0A1U8FXE5;2.3.3.9
Q8L8T2;
A7UXE0;3.1.4.11
F1MZ38;"6.2.1.4; 6.2.1.5"
A0BM29;
K4A9U4;
A9RDR1;1.11.1.6
M4FGI5;1.2.1.-
Q7PYW1;6.2.1.3
W5N7B0;2.4.1.155
A0A3N7FA89;
A0A2J6M0C6;3.6.4.12
E0CVA1;3.1.1.31
A0A2G2Y220;
M5WWA6;
A0A0K9R370;
C4M098;
A0A2K1ZVR6;
A0A2J6LKT8;3.1.1.-
B9SKS5;2.7.7.9
G3QH28;2.3.1.21
A0A2J6L1I0;
A0DFE8;5.2.1.8
D8S7R9;
Q14680;"2.7.10.2; 2.7.11.1"
A0A2K1JHT7;2.7.7.6
Q9YBX7;1.2.7.11
A0A2G2Z634;2.3.1.30
A0A1D8PMB8;2.7.2.4
H3FIQ5;
I1GWQ5;
Q5F364;"7.6.2.2; 7.6.2.3"
Q8HXP2;1.15.1.1
A7S5F6;6.1.1.2
M3WIH2;2.7.7.8
A0A251Q230;
B0JZY5;
F7BR32;3.2.1.46
A0A2K1KDZ1;
I1MAM5;
M9PIB5;
A2FKC9;
F0ZT81;2.7.11.1
T1F9E8;
A0A2I2U3C3;
F6HSR9;5.3.1.8
A0A368QYN6;
A0A059DF23;1.11.1.7
A0A1U7Z486;6.1.1.1
A0A5S6L4V5;2.7.11.1
D2A6J2;
A0A1U8PIZ7;3.5.1.89
A0A1B6QBL5;5.4.2.2
A0A1D6EV07;
C4M986;3.6.4.13
A0A251Q454;2.7.11.1
W5MWN4;
A0A1D6MAA1;
A8XIP2;
Q6BCT7;
A0A3B6KK28;
A0A3B6TRE8;
F7G0E4;
A0A286ZJP4;
A0A1S3YGC7;
A0A2K1JBT2;6.1.1.16
A0A1U8JFI1;
Q7QDK4;
A0A1U8LCA0;
A0D7D8;3.6.1.1
D8SL91;
H2LCU6;
F6HDI4;
Q9NF91;
G1KU07;2.7.1.172
I1GNX9;
M1DBI6;
F1QHF2;2.7.11.24
D7U7F3;
A0A2K1IR41;
Q4WT07;
A0A0K9RER9;
A0A1S3Z1A3;
A0A022Q531;
A0A1D5REY0;1.6.2.2
A0A078FLC9;
I3W8K0;7.1.1.9
P77366;5.4.2.6
I1MEF5;
A0A3B6FY99;
A0A3B6N012;4.1.1.33
A0A3B6KME3;2.7.1.33
B9RUP2;5.1.3.3
A0A3Q2GYH3;
C3Z184;
A0A0K9NUT6;
A0A3B6LWD9;
Q8E936;2.7.7.65
C6TFN5;
F4JWP9;
P32783;2.1.1.56
Q14558;
Q9HTD9;
A0A3Q3AL57;
F6X6A6;5.2.1.8
P45954;1.3.8.5
A7EHB2;
I1JIE0;1.16.3.1
P9WIL5;6.3.2.1
M4EEB3;
F7A2B2;2.5.1.59
Q9UJ14;"2.3.2.2; 3.4.19.13"
W1NRG7;
F6ZVS8;2.4.1.1
A7SRF0;
Q5JH48;
A0A251N8E7;3.1.3.48
A0A251JKG4;
A0A078IG95;
A0A3Q7H1W7;
A0A1S3YKT6;
A0A3B6DGW1;4.1.99.5
A8BP59;5.2.1.8
Q7YU40;
Q54GK8;
A0A2G2Y4I1;3.1.3.25
A0A1U8LPJ1;
F7IUW6;2.4.1.16
A0A1U8A3B4;3.4.21.92
F7DJD6;2.7.3.2
F0Z8G5;
A9PAK1;6.1.1.2
K3ZWT0;
A2DH10;
Q2QMA2;
F1NVY4;"2.3.2.2; 3.4.19.13"
Q9BRS2;"2.7.11.1; 3.6.3.-"
Q7TP12;
B8JKY8;4.3.2.9
C3YUP4;2.4.2.-
P17844;3.6.4.13
V5IR23;
Q3T047;1.14.14.-
F6XWW8;
A0A1W0VRD2;
A0A3Q1LJU7;2.7.11.24
O59682;2.3.1.50
A0A058ZZN6;1.11.1.7
A0A059CP35;
A0A1U8KP48;3.1.1.11
A0A368RQ93;
B3F8F4;
A0A2I2Y750;3.5.4.4
A0A1U8A5X0;
A0A337S1L5;2.7.11.24
P35433;2.4.2.14
M4ESK7;6.1.1.11
Q8TSR7;6.5.1.1
A0A3Q2HN21;4.1.1.35
A9A2A4;6.3.4.2
Q7SI01;
Q8P3P1;
A0A1U8GGU7;
Q9BKR1;
A0A251VCU0;2.7.1.30
A0EGE2;6.5.1.1
A0A3B6LP48;
M4CQ87;3.1.1.29
K7UME8;
Q54L63;6.3.5.7
A6H634;
A0A3Q7GTE7;
M3VUV0;2.1.1.216
Q9HQS4;5.3.1.1
O33789;
A0A0P0UYM9;
F2D4W1;5.2.1.8
A0A2J6K808;
A0A3B6JMV4;1.2.1.84
C3Y6C9;
P08004;2.4.1.16
A0A2K2A8P8;2.7.7.6
A0A251TVQ4;
A0A0K9RTY4;
G7TAD9;4.2.1.8
A0D544;2.4.1.1
A0A1S4CUD1;1.11.1.7
A9WEI9;2.4.2.8
Q9KXW1;
B9SKT6;2.7.11.13
A0A1S4C3K0;2.4.1.1
A0A067EY62;"2.3.2.2; 3.4.19.13"
A2DJU0;
A0A078HAX1;6.1.1.11
A0A061F2S2;3.6.5.-
A0A2R8RJC4;4.2.1.2
B5YLI6;
A0A2C9UU54;
G7J3D9;3.1.2.-
O66607;1.1.1.85
P12370;2.7.11.11
Q9VYE7;2.7.-.-
Q06124;3.1.3.48
A8B9E7;
Q86UE8;2.7.11.1
Q5JEW5;2.7.1.23
C3YZM0;
B9RQL0;1.1.1.26
D6WIQ7;1.14.16.1
A0A059CK31;
A0A078JWK4;3.1.4.11
A0A0D1BWW9;
A0A076N3L4;2.4.1.13
Q4WHC4;2.3.1.286
A0A2K1IU93;1.4.3.-
I1LIQ7;3.1.1.29
I1HM13;2.7.11.24
A0A0R0JZ56;2.7.1.-
A0A022PPZ6;
A0A1U8J9I2;
E3KTR8;2.7.8.15
Q5KEF1;
B9SSV2;5.2.1.8
A0A2K1X9E5;
A0A1U7ZJP5;
A0A067GT29;2.7.1.21
M0RD14;2.7.1.40
Q7SYN4;3.1.3.5
C3Z132;"1.20.4.2; 1.8.5.1; 2.5.1.18"
A0A2J6LYY6;
A0A3B6EM59;6.1.1.2
A2BGP6;
C3ZEB8;2.7.1.30
Q86S08;1.1.1.37
Q8LA13;3.6.4.13
A0A3B6ELU1;1.4.1.14
A0A3Q7GHW9;
A0A1S4CHH3;
Q9I028;"1.3.8.7; 1.3.8.8"
F7EMW7;2.4.2.30
P44324;4.3.1.1
A0A1U8Q907;
A0A2R8QDB9;2.7.1.137
A0A0R0HLZ4;
A0A2K1JY98;
Q8RXH5;
E3JWP7;"2.3.1.1; 2.3.1.35"
M5WHW2;
A0A067FHH0;
A0A1U8P154;
H2M071;
A0A022PT90;
A0A3B3IFW6;
C5Z4E9;6.2.1.3
A7SLG1;1.3.5.2
A0A1U8JXN9;
P00420;7.1.1.9
Q9VPF3;
A0A1D5PQT4;2.7.11.24
A0A3Q2UF77;
H9G5T0;
Q5KDF1;1.8.4.11
Q4WB51;1.14.19.-
Q8P9D4;
M4D0G9;6.3.2.3
A0A078HER5;
Q9AV97;2.5.1.55
E9FXI0;
Q8IEG4;2.7.11.1
A0A3Q1LL83;2.7.7.7
A0A251PD07;
A0A1U8GM20;6.1.1.14
A0A6I8RCD3;
E7F7Z2;
I1LGR6;6.1.1.4
C5YCH9;2.1.1.56
M4EJ14;
A0A078J5E3;
A0A022Q2H5;
A0A1U8I8M3;
H2L5F6;
F6Z7N5;
H2XQR1;
Q75BR9;1.18.1.6
A0A2J6LSR9;
Q86GV3;4.6.1.2
K3ZI14;"3.1.3.77; 4.2.1.109"
F1QJC1;
Q5B075;
H2Q3C1;
B9SMJ1;2.7.11.1
A0A1U8L8R2;
G1KGM6;2.1.2.10
M1BXM6;2.3.2.27
A0A072UAY8;
A0DU50;2.7.11.1
A9A4X3;2.7.11.1
A0A0A0KD69;5.2.1.8
X1WGG5;
Q46822;5.3.3.2
F1QS99;1.8.1.7
P76594;2.3.1.-
W5NBG8;6.1.1.3
A0A067GSQ9;
A0A1S3ZHP7;1.2.1.84
A0A3B6QCY2;6.1.1.17
A0A1U8PRA0;2.1.2.10
A9TLC7;
A0A078G7S1;2.1.1.45
A0A3B6GZ62;6.1.1.15
A0A022R8F8;
P9WFT3;6.1.1.2
P24527;"3.3.2.6; 3.4.11.4"
Q9UNY4;3.6.4.-
F6QVC8;2.7.11.1
H9D0P9;7.1.1.2
A0A0R0JS08;
A0A368PMF2;
A0A078GL00;
C3ZZM4;
G3V6B0;
H0WEK4;
Q8F0I4;
A0A6I8Q313;
H2L7W7;2.5.1.39
A0A6I8Q9E2;3.5.1.23
A0A2J6KWE3;2.7.7.6
A7F9C4;
B8C480;
F1QTD7;
G7KF69;1.14.14.17
B9IJ80;1.1.1.37
G7KPU7;
A0A368SV53;
A9WFB8;7.1.1.-
C5XUS2;
A8WWE2;
A0A1U8LJ41;
A0A251NG90;2.7.7.6
A9UPY6;
H9GFX2;3.6.4.12
A0A0R4IWC7;
A0A2G3A4B3;3.6.4.12
A0A078FQI6;
A0A2J6K7Y0;
A0A0R0KK42;
A0E1A0;
A8XJW8;2.7.11.1
A0A1N7SYQ3;2.3.2.8
B7PTD1;2.3.1.6
A0A1D5PE41;
Q501V8;
W5MRW4;2.7.4.24
A0A078JFH7;2.7.7.15
Q756Z1;2.6.1.13
M1AS42;
A0A1S3XUL8;2.4.2.8
H9G3N7;
E1C3D2;
B0R0B3;
H3GA17;
H2R688;
K7LUW1;2.7.11.1
Q5KL84;2.7.1.12
Q8MJ14;1.11.1.9
A0A251KDC7;1.2.4.1
P34760;1.11.1.24
P0A281;3.1.1.29
B9H7A9;
Q7PUP5;6.1.1.4
Q9JIF5;1.3.1.38
A0A3Q7EVP2;3.1.4.46
A0A2K3D790;
Q0UXL1;2.7.11.23
Q9I237;
A0A1B8Y9Z8;3.1.4.11
A0A2K3D179;
A0A2I4GN14;
A0A2J6KVH2;
A0A1D6EZI1;
A0A3Q2HXG4;
P9WQG7;2.8.3.-
Q75B42;3.5.1.98
A0A3Q2KM47;
F7FQJ8;
A0A2I3T655;5.1.3.1
Q7SYK7;"2.6.1.1; 2.6.1.7"
Q9VW26;2.6.1.13
A0A0D1D1F2;3.5.1.41
F7CHF7;
Q63538;2.7.11.24
A0A072UUD9;2.1.2.11
T1FPH6;
A0A251T0T1;1.6.2.4
F0ZSF2;
A0A2C9VLJ3;4.1.1.15
F6W452;3.1.1.47
O84375;"1.1.1.25; 4.2.1.10"
A0A0S0FTT9;5.4.99.5
Q4WND7;2.7.1.-
P78875;3.1.3.12
P53096;3.5.1.98
A0A1U7Z3U9;3.5.4.9
A0A3B5ZRQ8;2.7.11.1
A9V8U3;
C3Y7N0;
A0A1U8LCA3;3.1.3.7
Q9QUJ7;"6.2.1.15; 6.2.1.3"
F7C9Q8;
M4DEH0;6.3.4.2
D8SW43;
A0A3Q7FN96;2.7.4.3
Q84K56;
Q5KA97;
H3GIU5;
A8XPU0;
K4AAB0;1.2.4.1
K7MTY3;
H3G562;
Q8HYB7;1.11.1.8
A0A059D3N0;3.1.1.-
A0A0K9R907;
I1GT06;3.6.4.12
E9FX63;2.7.11.1
Q83C87;1.1.1.37
Q9P6M1;2.5.1.18
Q74Z83;
A0A2K1R5V5;
O77760;2.3.1.26
Q9I993;1.13.11.63
A0A2K1XHB0;
F6RDF0;2.7.10.2
Q89ZW4;3.1.3.15
A0A0K9QDW7;
A0A2I3TNT3;2.7.11.1
D7T8Q7;5.4.2.2
M5VPZ6;2.7.11.24
A0A1D6KL90;
Q4Q396;2.3.1.42
Q5KFQ2;4.4.1.17
A0EHN9;
A0A3N7GG25;
P06276;3.1.1.8
H3EJV7;
A0A1D5QI42;
H3G5M3;
A0A022QRF0;
B9SXH2;
Q60860;"2.5.1.-; 4.4.1.20"
A8IX41;
X1WBG3;
P45262;
A0A2J6JW40;
A2FKW6;
C4LYP7;
O01583;2.7.11.1
T1FKI8;
G7KT80;
F6YVG4;
A0A6I8S3P5;
Q9L1B5;
A0A2K1Y4V1;
A9S850;2.1.1.77
Q803H3;2.7.11.1
D8SK11;
T1EI10;
A0A2C9WPD9;3.1.1.11
A0A1S4BJ08;5.2.1.8
A0A2J6LWG4;
A0A059DAF1;
B9IFU0;
Q54E93;
A0A1S3YH70;2.7.11.1
B8E2Z2;2.7.4.25
F6HWQ2;2.7.2.4
A0A1D5RGZ8;2.7.10.2
A0A022R0T9;
F1R294;
M3WF52;
A0A3N7G304;
A0A078HG89;
B9HJ17;2.3.1.-
A0A1S4C7F1;2.7.11.1
A0A2C9WC54;
P75801;2.7.7.65
Q59PZ7;3.1.4.37
Q95H46;7.1.1.-
E3KB72;
Q89JJ8;
C3Y4Z5;
A0A1U8IG05;
F7C393;2.7.2.3
Q54NU2;
Q89R24;
Q567D3;
K3XWP1;4.99.1.1
P54155;1.8.4.12
F1R8K8;2.7.11.1
A0A0K9RXV2;
D8T6I1;"2.4.2.10; 4.1.1.23"
Q9ADE3;
A9UUX7;
A0A251RWX6;
P9WQ77;2.6.1.36
O13642;2.8.1.8
A0A1U8NR89;
O25614;1.1.1.94
B9RNF5;
P36416;2.3.1.-
Q07093;4.6.1.2
C7DR07;
B8BVN4;1.2.4.1
A0A1S3ZE64;
M5WGS0;6.1.1.20
A0A2I4FX27;2.7.1.40
B9RT21;
Q8S2Z7;
Q8R6E8;2.7.-.-
A1ZAB3;3.1.3.48
Q9HZG0;"2.1.1.173; 2.1.1.264"
H9GAN2;
A0A1U8A0E6;
A0A3B6FIA1;6.1.1.19
M5WDA0;
A0A6R4ZND1;4.1.1.37
W5MAD8;6.3.1.2
A0E9Q1;
H2LQ09;
A0A061DT48;
A0A2C9UJJ4;
A0A2K1ZLK0;
Q9FFQ7;2.3.1.-
T1ELD6;
B9GZH6;
D8T5L5;1.1.1.271
A0E6B4;
A0A1S4B991;
B9R7Y2;2.7.1.158
Q7T3G6;1.14.11.-
M3WCU8;3.5.3.15
D6WLU7;3.6.4.13
A0A2J6KM19;2.7.4.8
A0A2C9VEX4;
A0A1U8PQJ4;2.3.1.41
Q3C1D2;1.14.12.15
P25051;6.1.2.1
B7Q7F3;3.1.26.3
D6WPQ3;5.2.1.8
M5X0S5;1.1.3.15
A0A072U199;3.1.3.7
A0A368PML4;
M4ETQ0;
G3RD21;
A0A061FVC8;
A9T5P4;4.1.1.33
Q21389;2.4.-.-
A9UV35;3.5.1.98
A0A2I2U8T1;5.2.1.8
D8RZF7;3.6.4.13
H3G1B5;
Q5MYT9;2.7.7.84
Q9HV07;
U5GAM0;
M1C8S9;5.4.2.3
Q0VCK0;"2.1.2.3; 3.5.4.10"
W5MWL6;3.6.1.9
A0A1D5QE25;
A0A3B6TV45;
A0CB47;5.6.1.1
G3RDU7;
M5WZ32;1.16.3.1
A0A2R8RHJ9;3.1.-.-
P21565;
Q83F93;2.5.1.39
G7LF63;5.2.1.8
E9FXY0;4.2.1.1
F1SLG7;1.14.11.n2
G3N1Y3;
Q8WXF7;3.6.5.-
D8RFE5;
A0A059AYR2;1.2.1.84
B3RJ81;
P77544;2.5.1.18
A0A0K9QZL1;2.7.4.14
P57668;1.11.1.24
A0A078FEL4;
A0A2K3CW32;
A8Y2W5;1.3.5.1
F4NVW9;
A0A1U7ZGD0;
A0A3B6LI29;
P48931;7.1.1.2
D4AC20;3.5.4.5
A0A059D8C5;2.7.7.6
A8IDE6;5.5.1.4
C4LXS9;
A0A059CU09;
O06135;
A0A022QT55;4.1.99.3
Q9VQI8;"3.6.1.42; 3.6.1.6"
A0A2C9V6X9;3.1.3.11
A0A1Y3BXI5;
A0A368QNH1;
M5WS21;
Q0D411;
A0A2C9WJB9;5.4.99.5
A0A3B6CCD5;
A7SX27;
E7F3X3;2.8.2.-
W5CQ67;2.3.1.97
A0A251RVE7;2.7.7.-
A8XXR0;
F6VKL8;
Q6ZIM6;3.1.4.46
A0A3B6NUH6;2.3.1.257
A0A0R0FFI0;
F6RQ08;
H3H019;
H3HCY7;
A0A1D6NDB2;
A0A078JFZ0;3.6.4.12
A0A1D6JDK3;
A9URH0;6.1.1.17
F4NTC7;
C3ZGG9;
A0A2G2ZXQ4;
A0A1D6F6M9;
A0A078IIB7;2.7.11.1
Q86B53;
A0A2G2YY88;2.3.1.20
F6PTL6;2.4.2.-
A0A0A0S1W1;
A0A3B5ZZR4;3.1.4.4
B3S9L3;
Q9VX03;6.3.2.3
B8E2G9;3.2.1.31
D8QNS1;
A0A1U8MD60;
Q9KTY5;3.1.3.25
H2L0B7;
A0A2K3E8I8;6.1.1.16
A0A368S9K4;
A0A3B6QJ97;
A0A2K3CSQ1;
Q03262;5.4.2.7
C8VF07;
P26404;2.7.7.13
A0A022QHR3;6.1.1.12
Q5TZ24;1.14.17.-
A0A078I003;2.7.11.1
A0A0P0VNG3;3.1.1.11
A9V1H2;1.17.4.1
Q8LPN9;2.3.1.30
T1G4V0;
A0A3B5ZVY1;
H2LDQ2;1.14.11.66
H2M699;
H2XU42;
A0A251TM79;
A0A2I2UTY4;
A0A1U8PYP4;2.1.2.10
A0A078J476;
C3Y8C9;2.4.99.18
A0A3B6NHV2;
Q6GLH0;
A0A072VKX1;1.11.1.7
D3ZVY0;5.3.3.2
A0A2K1YPG8;3.6.4.12
P08423;
O67240;3.3.1.1
Q1JPX9;
A0A3Q1M1J6;
A0A072UGS9;
Q6IVK5;4.1.1.35
T1G8M5;
Q7XUZ9;3.1.1.11
A0A1U8L6Z4;2.3.2.27
Q00UE9;
Q8Y915;2.6.1.16
A0CFE9;1.2.1.84
A0A139W8R9;
T1EEK8;4.6.1.2
Q8DQC3;3.5.4.5
A0A2K1KLV3;
A0A2G2XVN5;2.7.7.6
Q6C9G8;1.6.2.2
G3R620;
A0A1U8MFX1;
Q8R633;1.6.99.-
A0A2I4E2Y3;3.1.1.-
Q9U1Z6;
B9RJ97;
E9H2H6;2.7.4.3
A0A3B6MRM1;
A0A2K2AJG3;2.7.11.24
A0A368R6Q8;
C3YHD8;
M0ZRR1;
A0A0R0EX11;1.11.1.7
F6WSV3;2.3.1.-
A0A2K3CMW9;2.7.7.50
A7SCY4;
Q2G1Z7;2.5.1.-
A0A1Z5REB6;
A0A022RTP9;
F1P3V1;3.6.4.12
A0A0P0Y5S0;
M9PHF9;
A0A1U8MLR6;
A6QQT9;4.1.2.-
A0A090M698;
B7Q1G1;5.4.99.2
Q4W9I9;2.7.11.1
H2LVT3;
A0A6I8QRK0;
M4EWU7;2.7.11.1
A0A059CMZ6;
B3DHT0;
H3EWB1;
Q57Y21;
Q6CEV5;
A8XW68;
A0A2G2ZLY0;
F6GSM3;
Q8EES2;2.5.1.9
Q8BYW9;2.4.1.255
A0A1S3XJ14;
T1G0Q4;
A0A072U5M5;1.6.3.1
A0A0A0KHS3;1.11.1.11
A0A1U8G5G0;1.1.1.37
A2F918;
Q384V4;6.1.1.11
H2Q230;1.14.11.2
A0A1S4AGE5;3.1.1.-
A0A0K9PP44;2.4.1.13
Q6RI85;2.7.2.3
D7T4N6;5.3.1.24
H2Y2A4;1.8.1.9
P32799;
A2FEF6;
D8SAX7;1.11.1.6
B3S515;4.6.1.2
A0A1S4CJ38;
A0A1U8JL40;1.11.1.7
A0A2K1L9I4;
F7B9C0;2.7.11.1
Q7QBZ0;
X1WB87;
A0A1S4BUC3;
Q4R1H3;
F6UQ36;2.7.7.2
W1PF95;2.5.1.58
A0A1S4B5X8;
Q38DE9;2.7.1.30
M3WMB8;
A2EI52;
Q4X0L8;6.1.1.20
A9WJ10;"1.5.1.5; 3.5.4.9"
A7RZX5;
M3WMI5;2.7.10.2
Q7SAI3;
M1BN44;
A0A1U8ATN2;1.8.4.11
A0A3B6RFU9;2.7.1.71
G1KKZ4;
U5GU01;
A0A3B6DI12;
A7EBG1;
H2LND1;
Q20160;
E9HCD3;
A2FJ97;6.1.1.17
A7S2S4;
A0A3B5Y2G1;2.4.2.14
W5N1X5;
Q9JLI0;
Q8I5T4;
Q96BP3;5.2.1.8
F7HSB2;2.7.8.5
Q7TNV1;2.3.1.-
A0A2J6L0I6;
Q9V9X4;5.3.1.23
A0A2J6KK07;
G3S7R3;
C3XYB4;
A0D5X9;
C5Z0L0;1.8.1.4
