Uniprot ID;EC number
W1P0Q3;"1.13.11.53; 1.13.11.54"
A7F4M5;
D8R408;
A0A3N7FWN4;
A0A1U8E9K5;
A0A6I8R459;3.1.4.11
F6H0C5;
G3RI93;1.4.1.3
A0A1D6E0N6;
U5GEC6;
A0A251S4C0;
Q5BDR8;
Q9SDD6;1.11.1.25
Q57725;2.2.1.6
A0A059BZM4;1.2.1.-
B9H8C8;3.1.1.14
H3FEX9;1.5.1.3
A0A452DJ37;"2.1.1.218; 2.1.1.221"
A0A1U8PJG2;
A0A067GQ70;
M4E9K3;6.1.1.5
F6UGP3;
A0A1D5R3Q8;
A8XEA2;"1.14.11.-; 1.14.11.27"
W5M8S8;2.5.1.18
M3WSV7;2.7.11.1
Q01BK3;
A2F5R7;
A0A251RYQ5;
K7M872;
P40032;1.14.11.-
F1QL05;2.1.1.77
A0A2K1IXJ6;
A0A2K3DXW1;
A0A1B6QC07;
W1P6L8;3.1.3.12
P50613;"2.7.11.22; 2.7.11.23"
W5NC88;
A0A1S4BKM4;
A0A078IS09;
B9RGX2;2.3.1.88
V5IMP6;
M5XLP3;6.1.1.18
Q6P043;4.1.2.13
A0A2I4GQ24;1.1.1.23
F6PWZ6;2.4.1.143
O25320;2.3.1.47
C5YCG2;
A0A1U8FBG2;4.2.1.24
I1HN60;
Q5ATQ0;
A2E987;
A0A1D8PLY4;6.4.1.1
A0A0K9QL06;1.1.3.15
M5VHG2;3.6.5.5
G3RBS0;3.1.1.2
T1FUW0;1.1.1.42
Q74D04;6.1.1.3
B7ZX64;6.2.1.3
F6HYH2;
M4CCK1;1.8.1.7
A0A1S4D0N8;5.2.1.8
Q5KJT7;
A0A3Q7ITH4;
A0A251RVF1;
A0A2G2YJT1;3.1.4.4
Q64J17;2.1.1.77
A0A059APT2;
Q553S7;6.4.1.3
Q8L7W5;"1.14.18.10; 1.14.18.9"
Q9XEC6;2.7.11.1
A0A2I2UMV7;
B9H3C0;6.3.1.2
Q6C909;6.1.1.16
A0A2J6L575;
Q9Y2Q3;2.5.1.18
J3QMK6;1.2.1.3
A0A058ZUT1;
A0BJ29;
E2RTQ5;2.7.7.6
U5GK69;
B9TDN1;2.7.7.7
A0A1S4C0M1;
A0A2J6LF42;"2.3.1.1; 2.3.1.35"
D8RAR5;
G7JUF6;3.1.1.11
Q93VT8;2.3.3.8
A0A1B6QH21;
A0A251TP36;
C3ZJT7;2.7.11.21
O04953;3.1.1.11
A8X2Q0;2.4.2.-
Q568K8;2.7.7.15
D7SW77;2.3.1.-
A0A0K9RS56;
A0A022QM71;
A0D8M4;3.1.4.-
A0A251UAG2;2.7.1.40
F6XAU2;
M5XXR6;
A0A2K2C4Z1;6.2.1.45
A7F2X1;"1.1.1.23; 3.5.4.19; 3.6.1.31"
A0A078FTL9;3.1.2.-
B3RQ00;2.7.1.17
A0A1S4DKL8;2.7.1.40
A0A2I4DYK5;2.1.2.1
A0EAU3;
F7E1E4;7.6.2.3
Q2LIW3;
A0A078JXF9;
A0A368PP80;
A0A2K1Z9H6;
Q15102;3.1.1.47
H2LE45;1.13.11.20
A0A2K3D9I8;
M5X4W6;
M1BKP7;
A0A1U8JR63;
D4A6X7;
Q5A0L4;
A0A059AQW7;
A8XZ65;2.7.1.158
B3RMG8;2.1.2.1
Q6C7B0;
Q383W5;6.1.1.14
Q5EA59;"3.-.-.-; 3.1.1.-"
A0DL59;
A0A2K3D9C3;
A0A0A0LB10;
G3RL25;
A0A061FUV8;
F6WLG9;2.1.1.-
G3RFM0;5.3.1.8
U5GXF6;
A0A0K9RDC5;4.1.1.15
Q750P5;3.7.1.3
H3E384;
Q7K306;2.7.11.22
B8CAU5;
I1GP30;
Q9LXN3;1.2.1.84
A0A3B6I5I8;3.1.1.-
A0A3B6ILJ6;
G3RH55;
Q7KS06;"2.7.7.1; 2.7.7.18"
Q9LPD9;3.6.4.12
Q7NIA0;2.7.7.6
P31450;
A0A078FJV4;
F7DR73;2.7.11.-
F7CPH5;
I1L889;
P10515;2.3.1.12
A0A251NZN4;5.2.1.8
A0A6I8T0L5;
E9GGH3;
W1NYR3;4.1.1.65
M1CJY2;
P49077;2.1.3.2
A0A2J6M584;
B8LD10;
P04897;
A0A0K9RCP0;1.2.1.84
A0A1U8A7Y1;
M4EV98;3.6.1.9
A0A078IY90;
A0A251T4J5;2.7.11.1
A0A1S3X1Y5;3.1.1.11
A0A3B6KFC2;
A0A3Q7HBW4;2.7.1.26
F7GBX5;
Q54SJ7;
Q9B8D0;7.1.1.2
D8S8M2;4.1.1.31
I1MN61;
B4FR89;5.4.2.8
A0A0H2UXE9;
A8XQ45;2.7.1.40
F0Z9K3;
A0A059A941;
B1Q3F1;4.1.1.15
Q8ZVQ9;6.1.1.15
Q9XG81;3.1.1.4
A0A1U8HXD9;
A0A3B6EHM7;5.6.1.1
B3RN20;
P65616;2.1.3.2
A0A3N7FVN6;
W5M476;
A0A3Q2H0F4;2.7.7.7
Q19794;
A0A1D6H537;
A0A2K1WZK0;
F6HDP8;2.7.11.1
K7MYX1;3.1.3.4
A0A1Y3BZ29;7.1.1.-
B5LY74;3.1.3.48
A0A061G376;
A0A1D6IJ47;
O24955;7.1.1.9
A0A022QJB4;3.1.1.-
A0A061GGL1;
A0A2R8PWQ8;
A0A078JLI3;
Q5KHZ1;2.7.4.8
W6EK34;4.1.1.50
F0ZSW3;
B9S658;5.1.3.15
P61587;
H2XPZ0;3.5.4.5
A0A2G2YAX9;2.6.1.44
B8CGC6;
F7BTS8;
H2QEI5;3.1.1.32
Q43718;3.1.2.-
Q6NX31;3.6.4.12
Q9FCD8;
P97523;2.7.10.1
C5YTZ0;6.1.1.7
F6NMW9;
A0A078FM60;6.1.1.12
A0A3B3HN23;3.1.3.48
Q58871;2.1.1.-
A7T0R9;4.2.1.47
A0A3B6QCZ7;
A0A059A193;
D6W794;2.7.4.14
Q0V193;
A0A1U7ZP21;4.1.2.13
A0A022PV58;
A0A078F4G5;3.1.1.-
A0A2X0TVC8;6.1.1.15
A0A061GE55;2.6.1.13
Q8IPH0;2.3.2.13
A0A2J6JWU5;3.2.1.26
A0A022QET5;3.1.1.11
Q5XGI9;6.2.1.3
A0A2K3CYD2;
A0A2C9VWU2;
E1BVT3;1.1.1.37
F2Z651;
A0A3B5ZRY9;3.6.4.12
A0A2G2ZJJ0;6.3.2.17
Q9VGY2;3.5.1.88
A0A3B6SIX3;
W5NEC9;3.1.4.11
A0A3B6B7V0;3.1.1.29
F1RPN9;
A0A0K9PG27;
F7BSW7;
M3X9T3;2.7.1.160
A0A072THL4;
I1ICM2;4.6.1.12
M1D5J8;
D8RQT0;
A7SSN3;3.6.4.12
H3GHZ7;
M1CMN5;
O34683;4.2.1.19
Q8PCM8;4.1.99.12
O66759;2.2.1.6
A0A3Q2HN52;2.7.1.20
F6PLL4;2.7.4.6
A0A1U8NES8;6.3.1.2
H9GW00;
A0A1Z5RKE6;
A0DQC4;6.2.1.5
A0A2C9VEA9;
D8QZL1;3.1.4.46
I1LTP7;
A0A3B3HT11;3.5.4.3
B8BZC6;
I1N3N2;2.7.11.1
A0A0A0LKI1;1.14.14.17
A0A1D6FHM8;3.1.4.4
A0A1S4CE55;2.7.4.6
A0A078HTC7;2.7.7.48
A0A078HRP2;
Q7SXV6;
Q6DKF0;
A0A1D5QFG4;
A0A6I8SA06;2.1.1.320
Q8TKW2;1.2.7.4
A0A3B6BYC5;
A0A1U8NCQ1;1.13.99.1
C3ZJI2;
P0A8Y8;3.1.2.-
A9WDK3;3.5.4.25
P08201;1.7.1.15
D8SSY9;
C5XW45;1.2.1.-
M1B3W0;
A0A2K1YAT0;
I3LEM5;
A0A251UGZ8;1.1.1.271
H9GCS7;
A0A1U8AFQ7;
A9VBY6;3.1.4.11
A0A067GCI3;
A0A1S4AQV3;2.7.11.1
A0A1U7ZAA5;
P32473;1.2.4.1
B5YJ17;2.7.4.9
F6TJS3;1.14.11.-
A0A251T3Z0;6.1.1.4
Q8A3R7;
A7RM15;
C5XUH3;2.7.11.1
F7EHF3;2.7.11.21
A0A059C8U8;2.7.11.1
E1BGQ2;2.1.1.-
A0A368SAV9;
A9UUG9;
C6TJY4;1.14.11.2
A0A078G7B9;2.7.1.-
B5YKR8;4.2.1.11
A0A090MF01;
Q8EJA4;
Q8F144;2.5.1.-
P59796;1.11.1.9
P0ACC9;2.3.1.-
A0A6I8Q8E7;2.7.1.11
Q9RYD6;2.1.1.-
W5MP35;1.7.3.3
A0A3Q1M3R2;3.1.4.-
A0A1S3XFT3;
G7JQT3;1.1.1.25
M5XI29;
A0A1D8PI58;2.7.8.15
A0A2G3ABC8;
M5WI97;1.14.19.-
A0A1U8IH69;2.3.1.30
A0A2I4G3X6;
A0A078I008;
B9N6L8;
A0A0K9PN20;2.7.7.41
T1FMF4;
M1A563;
A0A2G2YK72;
F6H3T8;
A0A1D6LIT8;
B9HG17;2.3.1.48
Q9Y6E7;"2.3.1.-; 2.3.1.286; 2.4.2.-"
G1D7B0;7.1.1.-
H2Q4U4;
A0A0K9Q1U3;
A0A3B3H9K8;1.2.1.12
A0A3B6IX60;
A0A3N7EFB8;
A0A1S4D3E6;2.7.4.6
F6W1P9;
A0A3B6PTU6;
C5X494;2.7.11.1
F7D7W2;
T1FNT9;
Q3EDL4;2.7.11.1
A0A3B3I3L6;3.6.5.2
A0A3Q7GYR1;
A9QED9;4.1.1.31
E7F8R4;3.5.3.1
O13984;
A0E7W0;
A0A1S3Y3C6;2.7.11.1
H2Q8C0;"3.1.3.16; 3.1.3.48"
A0A2K3CUF8;3.6.1.23
I1JYA9;1.15.1.1
G3RAS0;2.7.11.1
F0ZN55;
A0A1U8IQ69;2.4.1.34
M5XPR9;
E9QDY5;
F6HMJ6;
K3YTE1;
Q08479;2.7.4.3
Q38946;1.4.1.3
Q95T35;1.2.4.2
Q8JZN7;3.6.5.-
A0A2I2Y266;
A0A368UIB9;
A0A0Q3KWA2;6.5.1.1
A7UWZ4;2.7.4.3
A0A1S4DJW3;
F1S458;6.1.1.6
Q800G6;
B7Q8D1;
A0A1S3XLH4;5.5.1.4
F6SXQ1;
Q9HDD0;"2.3.1.-; 3.1.1.32; 3.1.1.4"
E9FT68;
Q9LXD9;3.1.1.11
D6WR14;2.7.4.10
F1R442;
Q9UAX0;
A0A251V431;2.7.11.24
F4P417;
Q08DD0;
A0A1U7ZY60;
A0A1U8AFQ8;
A0A2K1ILS8;
H9BFW7;2.7.7.43
Q7RYQ4;2.7.11.1
A0A1P8BDL4;
A7F2C9;
P49326;"1.14.13.-; 1.14.13.8; 1.6.3.1"
A0A2G3AL40;
A0A078GG23;
A0A2K1J8T7;
A4IG36;
A0A1U8K2N5;
A0A078FSE7;
A0A2I4DG41;2.3.1.4
A8XKN5;
G1KIC5;3.5.4.6
Q54V95;
Q8W2B7;2.4.1.202
Q8ZK00;6.1.1.2
W5MVC3;
A0A2J6LJE3;
A0A072TNB0;3.5.4.16
Q81FY6;2.1.1.107
A0A1D6IJ74;3.1.1.11
A0A287BS08;1.8.3.1
F7EC94;
C3XUX1;
A2EYR6;
B4G031;1.11.1.11
I1IBW7;
Q6C104;2.7.8.11
A0A1U8MQT8;3.1.1.-
Q7XQZ6;2.7.1.158
B9H428;1.11.1.7
O43236;
Q9AU05;1.9.3.1
I3ISC1;
A0A078FZF7;
O64238;2.1.1.148
E1C4Q0;1.17.4.1
A2DUY1;
P04045;2.4.1.1
A0A2C9UFN1;
A0A2K1IMJ7;
A0A3B6JP88;
Q2FX43;3.6.1.23
C6T3R2;
A0A368QL78;
A0A2G2YXL4;3.5.4.9
Q5XGI6;2.7.11.1
B7PCR2;3.3.1.1
F7D869;
A0A067F6P3;
O80690;3.2.1.21
P54872;2.3.3.10
A0A1U8L5P8;
I1M0C5;
A0A3Q2TZZ2;3.1.3.4
A0A2K2BS22;
F1LSB5;
B7Q3M4;3.1.1.4
G3RTH2;
K7B8U9;2.4.2.-
A0A022R5V6;3.6.1.1
Q54CE0;3.6.4.13
A0A0A0LCM4;
P37040;1.6.2.4
A0A3Q7HYM8;3.5.4.6
A0A2J6MA76;
A0A1D8PMZ8;4.1.1.50
B9RQK9;1.1.1.26
Q0DGS3;
I1H099;
M4CML8;1.11.1.7
A0A1U8JBK3;4.2.1.3
M1AM27;
A0A251S5A3;
F6Q8U4;3.5.4.9
P17890;
C3YDT5;
Q6QBS4;
M3W418;3.1.4.-
A0A2G2Y0U9;2.7.7.6
B7QK03;2.7.11.-
H3EDJ6;
Q8TMC4;
A0BKS3;
K7KIY2;
Q9FV81;6.3.5.-
B8E0D9;6.1.1.20
D8SQ85;
Q8R500;3.6.5.-
G7MUZ3;6.1.1.21
H2XWI3;
Q0UE33;3.5.1.89
A0A2J6KLZ8;6.3.4.4
A0A078ITW3;2.7.11.24
A0A2G3A444;
A0A2I3TN97;6.1.1.11
A0DTL7;
D7UBZ3;
A0A2K3DV69;5.4.2.2
B3S048;2.4.2.-
A0A2J6KLV5;
G3MZY8;2.7.7.6
P0AGD7;
F6PRP6;
A7F667;
A0A2K1J4M6;
A7EAG3;2.7.1.26
A0A1S4BY23;
A0A1D6DW09;
A0A1S3XF52;
F1P0W8;1.1.1.8
F1NAT2;2.1.1.57
A0A078H644;
Q6ATP6;2.4.1.82
U5CZT1;1.8.1.7
A0A067FYT0;1.11.1.11
G1KRC2;"2.1.2.3; 3.5.4.10"
W5MFE6;1.2.1.24
E3L907;4.1.1.49
K3XX49;
A0A072UZ33;
F1A457;
O66600;
A0A3B5XZ47;5.2.1.8
A0A1U8AJH9;
A7RI35;2.7.11.30
M4EL15;2.7.1.90
A0A059AWV0;
Q4Q3J4;1.1.1.37
A0A1U8JML1;
C3ZP57;
E3KSB3;3.1.4.11
A8XIH2;
A3MUY9;1.4.1.2
K3ZSV4;5.3.1.5
M1D664;
Q7K0L5;3.1.3.5
A2DB15;
A2DP41;
A7ETK5;
A0A0N7KJP8;
A0A1B6PA34;
A0A0Q3LE38;1.11.1.7
A0A0Q3IZ75;2.5.1.32
F6PI38;
Q89YZ8;2.4.2.14
A0A1S4ANY9;
Q38FV7;3.7.1.3
A0A061EGL4;5.4.99.30
C5XFT4;
M4D0A0;2.7.4.14
A0A078HP65;3.5.1.88
A0A3B5Y3T2;
A9V112;
K9NBS6;"3.5.1.13; 3.5.1.14; 3.5.1.4"
Q818W1;2.7.2.8
Q12923;3.1.3.48
A0A2I4GP85;6.1.1.12
Q0UWD6;2.7.1.67
Q89G37;1.5.1.3
A0A078FIK7;2.7.1.40
O23180;3.1.1.-
F6H9X7;2.7.4.6
M3XDV3;2.1.1.355
Q7PVP3;
P32866;2.7.11.16
Q9UUG0;"1.3.1.9; 2.3.1.38; 2.3.1.39; 2.3.1.86; 3.1.2.14; 4.2.1.59"
A9WEF6;
M1D7F6;1.3.1.2
Q29024;3.6.4.13
A0A059CGN5;2.7.1.21
Q97VN2;4.1.3.30
B3S579;3.5.2.7
Q9GPQ2;
A0A0R4ISD4;3.6.1.22
A0A2J6JG93;6.2.1.12
F6TRI4;
Q7S6S1;1.4.3.-
A0A2K3D5P8;
M4F6C1;2.7.1.36
F4JWF6;
A6M931;3.6.4.13
E9HPX1;
Q24592;2.7.10.2
Q6AYT9;6.2.1.2
M4ERD4;2.1.2.1
Q570C8;2.3.1.16
Q7UM30;4.2.1.51
A0A2J6MFF5;
F6TI55;
B9SX52;
Q38E53;2.7.8.-
Q6AY55;
A0A078HA55;6.2.1.5
Q0J9F2;
F6GZ96;2.7.11.1
F6HAA1;3.1.1.11
A0A1U8IVQ9;
F6YXX8;2.4.2.31
H2LSG4;
A0A0A0LPL6;
A0A1S4ARA9;
A0A0G2KB21;2.7.7.4
Q4Q569;
Q9HUN4;5.1.1.1
A0A1U8KTX1;
A0A1U8ISK6;
B7QJP0;1.11.1.7
C5YN92;
U5CLT6;
W5M6Q2;2.3.1.57
E9H6Q6;
Q8TQE2;
Q9YI46;2.7.10.2
F1R3E3;2.1.1.22
A0A0K9S2J1;2.7.2.3
A0A1S4CR42;
A0A0G2K658;1.1.1.184
A7SNX6;2.7.1.107
B9T2W2;2.7.11.1
A0A1S3Y0G7;
Q4WD37;
A0A2J6MHL9;
F1RC65;
A0CHY1;
Q8SX00;2.7.1.108
A0A3B6TLQ3;1.8.98.2
Q5B3A0;
M3WHU7;1.2.4.1
F7AP89;3.1.4.-
A0A3Q7I6E4;3.1.1.14
M3W3K3;
A0A1D6KII7;
F0ZDY0;1.8.1.4
A0A1U8GM57;3.6.5.5
A0A2C9VD71;
G1KNH7;3.1.3.48
A8XZD9;2.7.11.24
M1CWA0;3.6.1.9
A0A1D8PU69;
A0A2J6LQB3;3.1.1.11
Q5K7N9;
A0A0K9RPR8;
Q6TNU6;1.8.1.4
Q7SCC4;
A0A2J6K4U1;2.7.11.24
K7CLG1;
Q7USC6;2.7.7.41
A0A368SJ80;
A0A1S3X5A9;2.7.11.23
A0A2I2ULD4;
A0A2G2ZI09;
A0A0A0KT08;
A8XTC7;2.7.1.30
P05509;7.1.1.2
G3RTN5;
Q00764;2.4.1.15
Q83CV7;1.9.3.1
P49407;
A7S1A1;
Q38A39;
P38427;
A0A1D6NRV5;
A0A3B6LK40;2.3.1.4
Q9KYX5;
A2F2H8;
A0A251VMG8;3.1.4.11
A2DAY7;
I1IY37;
M5XRR5;
D8S5E1;
A9PIE7;2.3.1.48
A0A078GHV1;
A0A251RMS8;4.1.1.19
E7FFE8;
F1QAF7;2.4.2.-
Q8ZV26;
Q54C64;3.5.1.89
Q5B9I7;1.1.1.85
A7EUA5;
B3SEQ4;
F6ZDC6;2.7.11.21
A0A2K1IIH7;
H9GI94;2.7.11.1
K3YRH8;
A0A1D8PDV5;
A0A0D1C1G5;
A0A1U8G5Y0;
F6RCY5;2.1.1.233
O77268;
C3Y1M9;
D8T3X9;
A0A3S5ZPK0;2.4.1.255
A0A251QRR4;
A0A2G3AID7;
A0A3Q2UEZ9;
G1KLZ7;
F7GEC3;
P15808;2.1.1.148
A0A2I3SB42;
Q0U2H3;6.1.1.15
A0A022QRL9;
M3W5A8;
Q8CJT5;2.5.1.120
A0A1D6GLD7;
A0A3B3HG96;
H2MG69;2.3.1.5
A0A3B6C651;
P27867;"1.1.1.-; 1.1.1.14; 1.1.1.9"
A0A078JBR1;
Q54DN7;
Q8IPE8;4.2.1.17
G3RAL0;
I1J202;2.1.2.10
Q9URV1;3.1.1.47
A0A078EW64;
Q74GU2;2.1.3.3
F1RKN8;2.7.11.1
F6QM54;
I1LM52;
A0A078GI13;
A0A2K3DDT2;
A0A1U8P4G9;1.5.5.2
A6QLN7;"1.14.13.8; 1.6.3.1"
G5EAT6;
Q74GS1;
A0A0N7KQS3;
H2LNS1;
A0BED7;6.2.1.5
A0A059BB30;
D8RB93;1.2.1.-
A0A1B6PEY6;
P27657;3.1.1.3
U5CX38;
Q8EFN7;6.2.1.5
C5X4H9;1.1.1.34
G3QS05;1.2.1.88
A0A251VKJ6;3.1.1.11
A0A0Q3FYU2;4.2.1.1
A0A2K1KSX1;3.6.1.22
A0A1D6HP35;1.8.1.7
A7SSG6;6.2.1.45
A0A2K3E0H1;
A0A078GZV2;
A7RZJ9;2.7.1.-
W5M1S9;
H3EDC0;3.1.3.5
E1BUH1;4.2.1.75
Q9RDP7;2.3.1.179
A0A2K1IIR8;
A0A1S4D1J3;
M1B1W1;
X1WCI3;
A0A2K1J8F2;
Q59QC4;3.7.1.3
A0A0A0MQ32;1.4.3.13
A8XLK5;
A0A022R668;5.3.1.16
A0A251TVR0;1.1.1.8
A0A3Q2L6W9;3.1.3.4
A0A078H1Z4;3.6.1.1
Q8P9T9;5.3.1.5
M3X707;
A0A3B6LSZ7;
Q7NF43;
A0A078I626;
D8S7D0;
A0A251PCD8;
W0TYQ3;
A2D7H7;
A0A2I3T1R7;
A0A059B8M0;1.2.1.-
Q5KGH1;
Q36457;7.1.1.2
B1L7I3;3.1.1.96
A0A059AI89;4.2.1.47
Q9SU87;3.5.4.5
A0A1B6P7R6;
A7E6Y7;5.3.1.8
B8C739;5.2.1.8
Q9KVB1;
A8XGG8;
F2CPK7;
A0A2G2ZRF5;
D6WE76;2.3.1.255
F6GU63;3.6.4.12
A0DVN4;
F6QEA9;
Q12797;1.14.11.16
A0A2R8RT09;
B9SSD6;1.3.1.-
M4FAW6;
F1RD72;2.8.2.-
P00883;4.1.2.13
E1BFL2;
Q9JME2;2.8.2.5
D8SBS8;1.15.1.1
Q8N9F7;3.1.4.-
P45458;2.3.3.9
Q9ZUL5;3.6.4.-
A0A2K2BB85;
A0A1U8IPL0;6.1.1.14
D8TFP7;
M4CEP5;3.1.4.46
A0A1S4AAG5;
A0A1U8H4D5;
E2RTU5;
A0A3B6LGZ3;
F6X6M0;
C4M5F8;
P38961;2.1.1.287
A0A3Q1M9Q1;
Q9W3J5;6.1.1.20
T1G2Z8;4.6.1.2
A0A2I2UUQ2;
K7LGT3;2.7.11.1
A0A251VAW5;
A0A6I8SJF9;
Q8EBP3;2.5.1.78
A0A2K3DQH9;2.1.2.1
A0A0K9NVK1;
Q9P7K3;2.7.1.-
A0A2K3D8F8;
C5X7H8;
P9WPQ5;6.3.3.3
A0A078I5F7;3.1.3.4
Q08220;6.3.2.3
A0A0K9PQ53;2.7.11.1
A0A251RVE5;
A0A078JPL8;
A2DPN6;
B8JI00;"6.2.1.4; 6.2.1.5"
Q6KZ25;2.7.1.165
A8BMP7;3.6.1.7
Q7ZW00;"2.7.1.107; 2.7.1.138; 2.7.1.94"
Q89S96;2.1.1.-
M3X4D2;3.6.4.13
A0A3Q7HUG2;
Q9FJU4;1.13.99.1
C3Y8N4;
U5CYN2;
Q0WD32;1.1.1.205
M3WL64;
Q7YWB6;2.5.1.26
Q54N82;
A0A078IPJ5;
A0A2J6MH52;
A0A059C1P9;
A0A059BM99;
A0A3B3H3X2;
A0A1U8MV17;2.7.7.4
I1LWV7;5.4.99.30
A0A0K9NVL6;3.4.21.92
C3ZM46;
H2MUP7;
A0A2C9W3S2;2.6.1.1
A0A2I3SAC6;
A0A3B6RID0;
A0A1W0VVP6;
A0A3Q2U3A8;
O59697;2.7.11.1
C4MBT6;
F1Q8K0;3.6.4.12
A0A061E2H9;1.11.1.7
A0A1U8IKJ8;5.1.3.15
P02104;
Q8I4W3;2.7.11.1
A0A0K9RLD3;
A0A3B6LQE0;
A0A2C9U8Q7;
A0A1D5PB04;1.5.5.2
D8RVG7;1.1.1.193
F6HMM7;2.7.7.8
H2L4P4;"2.1.1.361; 2.1.1.362"
A0BIZ5;6.2.1.5
H3FB48;
A0E292;
Q9KT67;2.7.1.48
Q5TWK1;3.5.4.4
P9WPG7;2.7.8.-
A0A3B6AQP0;4.1.1.19
A0A2I3TJX5;5.3.1.9
A0A251V653;2.7.11.1
A0A3B6TJW6;
C5XNF2;
P0CT29;3.1.-.-
P28339;"2.7.7.7; 3.1.11.-"
Q1K5X9;3.5.1.2
G7L1Y9;
A9V685;
A0A287BF05;2.7.11.1
A2EGD5;
A7SC88;
A0A3B3HWL0;
A0A3B6LI37;6.3.2.3
D8QQ57;
C3Z105;3.1.3.25
G1KLJ3;
A0A0K9PGZ7;
A0A251UB65;3.6.4.13
A0A0D1DT85;
A0A2K2CBR2;2.7.11.1
F6Z7A6;3.5.3.15
Q1JPT8;
A7E5P4;2.7.8.5
A0A2I4ED78;3.4.21.92
A0A2C9V6Q9;
B9RG29;3.6.4.12
E1JI40;
F1QBG5;
B7PFL2;3.1.4.12
A0A0M5KJL4;7.1.1.2
A0A337STY0;
A0A3Q1MZF8;3.1.3.48
C3YJ25;
F1A444;
F1REC2;
O06831;
Q7UQS6;"1.1.1.193; 3.5.4.26"
Q9V3Y8;2.7.11.-
A0A067EC92;2.7.7.48
A0A0S2LI65;
E9AFZ4;
P57036;6.3.2.1
A0A1S4DFD6;4.6.1.12
B9SXX3;3.5.2.2
A0A1S3YKY9;3.1.1.11
P40402;1.14.14.5
Q7NIS9;2.7.11.1
Q386I5;2.7.7.7
A0A078G3T0;
F5HGW3;
A0EGU0;
K7TJV6;1.2.4.2
Q8PA97;2.6.1.52
A7RV77;2.7.11.19
G3QRM8;2.7.1.20
A0A059A901;1.8.1.7
A0A061DMS5;
A0DTF8;2.7.11.24
H2QDI6;
F7B2S8;2.3.1.48
A0A0A0L2L4;2.7.7.6
A0A2I2ZX98;
Q54IU7;2.3.1.5
E1BGX9;2.7.1.158
A0A1S4DRH3;
A0A0A0K7V5;
A0A287A1R2;2.4.1.-
A0A2I4EYK9;3.6.4.12
B3SB31;2.6.1.1
A0A3B6B9T4;
Q74GK6;
P20432;"2.5.1.18; 4.5.1.1"
K7EFW3;5.1.3.3
Q89WL0;6.3.2.3
C3Y819;
A0A3B6KLE5;
A0A2I4G0B3;
H2MG68;6.3.1.2
P06241;2.7.10.2
Q8ZJX6;2.7.8.20
A0A3Q2HIV1;2.7.7.6
Q6BGB2;
E3L790;
A0A3Q7J5M8;
Q8DN06;1.3.1.-
F6WMA5;
I1MSY8;4.1.1.50
A0A251UB59;2.7.1.-
A0A287BQL8;2.4.1.-
M4EUY6;1.2.4.1
A0A1U7ZCQ0;
G7L2K8;1.16.3.1
B9NDG6;
C5X610;
F1QJW2;3.1.3.48
C5XRA6;2.7.11.1
A0A1S3XEP9;
A0A1W0W5S6;
A0A096UN92;
Q8I6V2;1.9.3.1
Q7NCV7;
A0A2C9V3D1;4.2.3.5
F1SAQ6;
A0A251STV5;4.3.2.9
Q55BV4;
F7D582;
A0A072UKA3;"3.5.5.4; 4.2.1.65"
A0A2K1JKU5;
E9G4Q1;2.4.1.-
F6YMT5;1.3.3.4
Q6YWE1;
P47042;2.7.11.1
A0A6I8RC74;
A0A2C9W1S5;
A0A0A0K738;4.1.2.13
A0A251P204;3.1.1.11
A0A3N7I0S3;2.7.7.6
Q15139;2.7.11.13
Q9S7S2;
B0JZN5;
P73527;2.5.1.78
Q9I7R0;3.1.2.22
A0A2C9UIE6;3.1.3.12
A0A368PN35;4.99.1.1
T1G5C1;
A0A022RUX3;
A0A078H966;
A0A368PLD7;
C3ZLI3;
A0A2J6KNT8;
A0A1U8NI15;
H3DXM3;
F1A1E7;
A0A059CGR2;
A0A078G5G6;
M4DW87;1.1.1.100
V5IL40;
A0A2J6K5L5;1.2.1.-
B9I1W2;1.1.3.15
E9GEJ8;2.4.1.-
A9WIE3;
Q42592;1.11.1.11
P73290;6.3.4.4
A0A078JMZ9;6.3.1.2
A0A059C8C3;1.11.1.7
A0A3N7E8H3;2.7.4.6
G7LG50;2.7.1.12
A0A3Q7F5F8;2.5.1.47
Q7S6M5;5.2.1.8
D8RJV6;3.6.4.12
A0A1S4B719;
A0A072VMI6;2.7.11.1
A0A3Q7G4Y8;2.1.1.60
F6Z5Z5;5.5.1.4
A0A1S4D985;2.6.1.44
F7FVC5;
Q9FHN5;3.1.1.11
T1G5M1;2.7.11.1
E9GN34;2.1.1.67
A0A3B6TDF3;
A0A1U7ZWZ2;3.1.3.12
A0A072TLX3;
B9H1U4;2.7.11.1
G7IDS6;
A0A3Q7GQR1;4.1.3.4
A0A3Q7HVL1;2.8.1.6
H3GHB2;
P9WPF7;2.7.7.41
Q89DH2;2.1.1.266
A0A251UVY2;
A0A3B3IFN7;2.4.99.18
A0A0K9RUA9;2.7.11.24
Q18990;"2.1.3.2; 3.5.2.3; 6.3.5.5"
C5Z5Y0;
F7CVH0;
Q0U592;2.3.1.9
A0A022S2N6;
P00522;2.7.10.2
Q18445;5.2.1.8
T1G249;
C4LUX1;
Q6BE25;5.4.99.8
H2PYQ4;
Q9HVB9;4.2.1.1
A0A078IH75;6.1.1.7
A0BGW0;
B3RXF4;
A2EUT9;
A0A251TNC2;3.1.2.-
Q00YG5;
